date,year,month,longitude,latitude,NDVI,Light,AnomalyScore
2024-01-01,2024,1,76.27011172524179,27.013688066400192,0.09723953902721405,6.059999942779541,5.9627604484558105
2024-01-01,2024,1,76.27190835581004,27.011891435831952,0.12006368488073349,6.059999942779541,5.93993616104126
2024-01-01,2024,1,76.27101004052592,27.012789751116074,0.1224367767572403,6.059999942779541,5.937562942504883
2024-01-01,2024,1,76.27011172524179,27.011891435831952,0.12778377532958984,6.059999942779541,5.932216167449951
2024-01-01,2024,1,76.26921340995767,27.010993120547834,0.12953253090381622,6.059999942779541,5.93046760559082
2024-01-01,2024,1,76.27190835581004,27.010993120547834,0.12985853850841522,6.059999942779541,5.930141448974609
2024-01-01,2024,1,76.27101004052592,27.013688066400192,0.13016165792942047,6.059999942779541,5.929838180541992
2024-01-01,2024,1,76.27101004052592,27.010993120547834,0.13357840478420258,6.059999942779541,5.926421642303467
2024-01-01,2024,1,76.26921340995767,27.011891435831952,0.13927169144153595,6.059999942779541,5.9207282066345215
2024-01-01,2024,1,76.27101004052592,27.011891435831952,0.1409418135881424,6.059999942779541,5.919058322906494
2024-01-01,2024,1,76.27280667109416,27.011891435831952,0.14289164543151855,6.059999942779541,5.917108535766602
2024-01-01,2024,1,76.27011172524179,27.010993120547834,0.15076078474521637,6.059999942779541,5.909239292144775
2024-01-01,2024,1,76.27280667109416,27.010993120547834,0.15214210748672485,6.059999942779541,5.907857894897461
2024-01-01,2024,1,76.27190835581004,27.012789751116074,0.15402661263942719,6.059999942779541,5.905973434448242
2024-01-01,2024,1,76.27280667109416,27.012789751116074,0.16462306678295135,6.059999942779541,5.895376682281494
2024-01-01,2024,1,76.27190835581004,27.013688066400192,0.1693565845489502,6.059999942779541,5.890643119812012
2024-01-01,2024,1,76.27280667109416,27.013688066400192,0.17288629710674286,6.059999942779541,5.887113571166992
2024-01-01,2024,1,76.26921340995767,27.012789751116074,0.18162299692630768,6.059999942779541,5.8783769607543945
2024-01-01,2024,1,76.26921340995767,27.013688066400192,0.2216958850622177,6.059999942779541,5.838304042816162
2024-01-01,2024,1,76.27011172524179,27.012789751116074,0.2293401062488556,6.059999942779541,5.830659866333008
2024-01-01,2024,1,76.41114722484856,27.214910690042966,0.012337934225797653,5.340000152587891,5.327661991119385
2024-01-01,2024,1,76.41204554013268,27.214910690042966,0.029996471479535103,5.340000152587891,5.310003757476807
2024-01-01,2024,1,76.41114722484856,27.215809005327085,0.09034183621406555,5.340000152587891,5.249658107757568
2024-01-01,2024,1,76.4129438554168,27.215809005327085,0.1146245077252388,5.340000152587891,5.225375652313232
2024-01-01,2024,1,76.41204554013268,27.215809005327085,0.11592434346675873,5.340000152587891,5.224075794219971
2024-01-01,2024,1,76.4129438554168,27.216707320611203,0.13117621839046478,5.340000152587891,5.208824157714844
2024-01-01,2024,1,76.41384217070092,27.216707320611203,0.1318230777978897,5.340000152587891,5.208177089691162
2024-01-01,2024,1,76.41384217070092,27.218503951179443,0.1377374827861786,5.340000152587891,5.202262878417969
2024-01-01,2024,1,76.41384217070092,27.214910690042966,0.13873113691806793,5.340000152587891,5.201269149780273
2024-01-01,2024,1,76.4129438554168,27.214910690042966,0.14253394305706024,5.340000152587891,5.1974663734436035
2024-01-01,2024,1,76.41384217070092,27.217605635895325,0.14353346824645996,5.340000152587891,5.196466445922852
2024-01-01,2024,1,76.4129438554168,27.217605635895325,0.14379370212554932,5.340000152587891,5.196206569671631
2024-01-01,2024,1,76.41204554013268,27.217605635895325,0.1438356190919876,5.340000152587891,5.196164608001709
2024-01-01,2024,1,76.41204554013268,27.216707320611203,0.14513275027275085,5.340000152587891,5.1948676109313965
2024-01-01,2024,1,76.41384217070092,27.215809005327085,0.14531823992729187,5.340000152587891,5.1946821212768555
2024-01-01,2024,1,76.41204554013268,27.218503951179443,0.14557765424251556,5.340000152587891,5.194422721862793
2024-01-01,2024,1,76.4129438554168,27.218503951179443,0.15088629722595215,5.340000152587891,5.189113616943359
2024-01-01,2024,1,76.41114722484856,27.218503951179443,0.15924622118473053,5.340000152587891,5.180753707885742
2024-01-01,2024,1,76.41114722484856,27.216707320611203,0.1610017865896225,5.340000152587891,5.1789984703063965
2024-01-01,2024,1,76.41114722484856,27.217605635895325,0.168272465467453,5.340000152587891,5.171727657318115
2024-01-01,2024,1,76.2746033016624,27.010993120547834,0.1111641526222229,5.159999847412109,5.048835754394531
2024-01-01,2024,1,76.2018397636487,27.038840894355538,0.12821857631206512,5.170000076293945,5.041781425476074
2024-01-01,2024,1,76.27280667109416,27.01638301225255,0.11503420025110245,5.150000095367432,5.034965991973877
2024-01-01,2024,1,76.27190835581004,27.01728132753667,0.11652060598134995,5.150000095367432,5.033479690551758
2024-01-01,2024,1,76.2018397636487,27.03614594850318,0.13668639957904816,5.170000076293945,5.033313751220703
2024-01-01,2024,1,76.20004313308047,27.0370442637873,0.13857831060886383,5.170000076293945,5.031421661376953
2024-01-01,2024,1,76.27011172524179,27.01817964282079,0.12140154093503952,5.150000095367432,5.028598785400391
2024-01-01,2024,1,76.27370498637828,27.010993120547834,0.13197219371795654,5.159999847412109,5.028027534484863
2024-01-01,2024,1,76.26921340995767,27.01817964282079,0.12249837815761566,5.150000095367432,5.027501583099365
2024-01-01,2024,1,76.27011172524179,27.01728132753667,0.12379539012908936,5.150000095367432,5.026204586029053
2024-01-01,2024,1,76.27280667109416,27.01728132753667,0.12409383803606033,5.150000095367432,5.025906085968018
2024-01-01,2024,1,76.27550161694651,27.013688066400192,0.13672877848148346,5.159999847412109,5.023271083831787
2024-01-01,2024,1,76.20004313308047,27.03614594850318,0.14721174538135529,5.170000076293945,5.0227885246276855
2024-01-01,2024,1,76.26921340995767,27.015484696968432,0.12818488478660583,5.150000095367432,5.021815299987793
2024-01-01,2024,1,76.27550161694651,27.010993120547834,0.1385142207145691,5.159999847412109,5.021485805511475
